Train_ID,Route,Date,Passenger_Count,Seat_Capacity,Num_Coaches,Platform,Delay_Minutes,Weekend
12001,Delhi-Mumbai,2025-12-06,769,1000,20,6,2,1
12002,Delhi-Kolkata,2025-12-06,754,1000,20,5,9,1
12003,Hyderabad-Chennai,2025-12-06,624,1000,20,1,22,1
12004,Bangalore-Mumbai,2025-12-06,738,900,18,6,12,1
12005,Chennai-Kolkata,2025-12-06,760,1100,22,2,6,1
12006,Delhi-Hyderabad,2025-12-06,827,1100,22,2,17,1
12001,Delhi-Mumbai,2025-12-07,800,1100,22,7,10,1
12002,Delhi-Kolkata,2025-12-07,966,1100,22,1,18,1
12003,Hyderabad-Chennai,2025-12-07,687,900,18,7,4,1
12004,Bangalore-Mumbai,2025-12-07,847,1100,22,1,15,1
12005,Chennai-Kolkata,2025-12-07,703,900,18,4,11,1
12006,Delhi-Hyderabad,2025-12-07,687,1000,20,4,1,1
12001,Delhi-Mumbai,2025-12-08,787,1000,20,7,2,0
12002,Delhi-Kolkata,2025-12-08,779,1100,22,6,7,0
12003,Hyderabad-Chennai,2025-12-08,814,900,18,2,7,0
12004,Bangalore-Mumbai,2025-12-08,619,900,18,7,9,0
12005,Chennai-Kolkata,2025-12-08,734,1100,22,5,12,0
12006,Delhi-Hyderabad,2025-12-08,462,1100,22,8,2,0
12001,Delhi-Mumbai,2025-12-09,792,1000,20,4,10,0
12002,Delhi-Kolkata,2025-12-09,641,1000,20,6,14,0
12003,Hyderabad-Chennai,2025-12-09,583,900,18,2,14,0
12004,Bangalore-Mumbai,2025-12-09,888,1100,22,2,6,0
12005,Chennai-Kolkata,2025-12-09,907,900,18,5,17,0
12006,Delhi-Hyderabad,2025-12-09,653,900,18,2,2,0
12001,Delhi-Mumbai,2025-12-10,541,900,18,8,8,0
12002,Delhi-Kolkata,2025-12-10,835,900,18,5,4,0
12003,Hyderabad-Chennai,2025-12-10,460,900,18,8,16,0
12004,Bangalore-Mumbai,2025-12-10,675,1000,20,7,12,0
12005,Chennai-Kolkata,2025-12-10,395,900,18,8,13,0
12006,Delhi-Hyderabad,2025-12-10,666,900,18,2,12,0
12001,Delhi-Mumbai,2025-12-11,716,900,18,6,14,0
12002,Delhi-Kolkata,2025-12-11,573,1100,22,2,18,0
12003,Hyderabad-Chennai,2025-12-11,629,1100,22,5,15,0
12004,Bangalore-Mumbai,2025-12-11,655,1000,20,4,5,0
12005,Chennai-Kolkata,2025-12-11,742,900,18,8,14,0
12006,Delhi-Hyderabad,2025-12-11,744,900,18,8,1,0
12001,Delhi-Mumbai,2025-12-12,602,1000,20,8,5,0
12002,Delhi-Kolkata,2025-12-12,713,1000,20,3,5,0
12003,Hyderabad-Chennai,2025-12-12,691,1100,22,6,8,0
12004,Bangalore-Mumbai,2025-12-12,558,1000,20,8,25,0
12005,Chennai-Kolkata,2025-12-12,890,1000,20,1,5,0
12006,Delhi-Hyderabad,2025-12-12,532,1100,22,4,8,0
12001,Delhi-Mumbai,2025-12-13,658,1000,20,4,12,1
12002,Delhi-Kolkata,2025-12-13,846,900,18,7,9,1
12003,Hyderabad-Chennai,2025-12-13,728,1100,22,1,14,1
12004,Bangalore-Mumbai,2025-12-13,1003,1000,20,5,10,1
12005,Chennai-Kolkata,2025-12-13,663,1100,22,5,9,1
12006,Delhi-Hyderabad,2025-12-13,689,1000,20,7,5,1
12001,Delhi-Mumbai,2025-12-14,925,1100,22,7,10,1
12002,Delhi-Kolkata,2025-12-14,855,900,18,8,13,1
12003,Hyderabad-Chennai,2025-12-14,724,1000,20,3,12,1
12004,Bangalore-Mumbai,2025-12-14,623,900,18,3,0,1
12005,Chennai-Kolkata,2025-12-14,769,900,18,4,10,1
12006,Delhi-Hyderabad,2025-12-14,817,900,18,1,18,1
12001,Delhi-Mumbai,2025-12-15,645,900,18,8,7,0
12002,Delhi-Kolkata,2025-12-15,499,1000,20,8,21,0
12003,Hyderabad-Chennai,2025-12-15,794,1000,20,3,2,0
12004,Bangalore-Mumbai,2025-12-15,692,1100,22,3,13,0
12005,Chennai-Kolkata,2025-12-15,625,1100,22,4,3,0
12006,Delhi-Hyderabad,2025-12-15,635,900,18,2,8,0
12001,Delhi-Mumbai,2025-12-16,817,900,18,4,9,0
12002,Delhi-Kolkata,2025-12-16,531,1000,20,2,12,0
12003,Hyderabad-Chennai,2025-12-16,717,1100,22,2,7,0
12004,Bangalore-Mumbai,2025-12-16,695,1000,20,4,6,0
12005,Chennai-Kolkata,2025-12-16,770,1100,22,1,5,0
12006,Delhi-Hyderabad,2025-12-16,462,1000,20,4,16,0
12001,Delhi-Mumbai,2025-12-17,756,1000,20,8,6,0
12002,Delhi-Kolkata,2025-12-17,591,1000,20,3,7,0
12003,Hyderabad-Chennai,2025-12-17,722,1000,20,2,18,0
12004,Bangalore-Mumbai,2025-12-17,758,1000,20,6,16,0
12005,Chennai-Kolkata,2025-12-17,504,1100,22,6,14,0
12006,Delhi-Hyderabad,2025-12-17,544,1100,22,1,5,0
12001,Delhi-Mumbai,2025-12-18,858,1000,20,6,19,0
12002,Delhi-Kolkata,2025-12-18,573,1100,22,6,12,0
12003,Hyderabad-Chennai,2025-12-18,569,1000,20,2,12,0
12004,Bangalore-Mumbai,2025-12-18,812,900,18,3,12,0
12005,Chennai-Kolkata,2025-12-18,570,900,18,6,12,0
12006,Delhi-Hyderabad,2025-12-18,524,1100,22,5,3,0
12001,Delhi-Mumbai,2025-12-19,447,1100,22,6,18,0
12002,Delhi-Kolkata,2025-12-19,544,900,18,8,12,0
12003,Hyderabad-Chennai,2025-12-19,560,1000,20,4,6,0
12004,Bangalore-Mumbai,2025-12-19,479,1100,22,5,1,0
12005,Chennai-Kolkata,2025-12-19,482,900,18,8,7,0
12006,Delhi-Hyderabad,2025-12-19,769,1100,22,2,12,0
12001,Delhi-Mumbai,2025-12-20,964,900,18,8,0,1
12002,Delhi-Kolkata,2025-12-20,967,900,18,1,5,1
12003,Hyderabad-Chennai,2025-12-20,934,1100,22,3,8,1
12004,Bangalore-Mumbai,2025-12-20,940,1100,22,8,5,1
12005,Chennai-Kolkata,2025-12-20,724,1100,22,5,7,1
12006,Delhi-Hyderabad,2025-12-20,1073,1000,20,1,3,1
12001,Delhi-Mumbai,2025-12-21,632,900,18,3,10,1
12002,Delhi-Kolkata,2025-12-21,747,1000,20,3,11,1
12003,Hyderabad-Chennai,2025-12-21,739,1000,20,8,10,1
12004,Bangalore-Mumbai,2025-12-21,914,1000,20,2,11,1
12005,Chennai-Kolkata,2025-12-21,926,900,18,2,1,1
12006,Delhi-Hyderabad,2025-12-21,758,1000,20,6,2,1
12001,Delhi-Mumbai,2025-12-22,625,900,18,3,9,0
12002,Delhi-Kolkata,2025-12-22,643,1100,22,3,17,0
12003,Hyderabad-Chennai,2025-12-22,698,1100,22,2,12,0
12004,Bangalore-Mumbai,2025-12-22,687,1000,20,1,10,0
12005,Chennai-Kolkata,2025-12-22,599,1000,20,5,7,0
12006,Delhi-Hyderabad,2025-12-22,701,1000,20,4,8,0
12001,Delhi-Mumbai,2025-12-23,924,900,18,8,8,0
12002,Delhi-Kolkata,2025-12-23,423,1000,20,6,7,0
12003,Hyderabad-Chennai,2025-12-23,696,1000,20,7,14,0
12004,Bangalore-Mumbai,2025-12-23,539,1100,22,5,9,0
12005,Chennai-Kolkata,2025-12-23,594,900,18,1,3,0
12006,Delhi-Hyderabad,2025-12-23,735,1100,22,4,8,0
12001,Delhi-Mumbai,2025-12-24,706,900,18,6,12,0
12002,Delhi-Kolkata,2025-12-24,705,1100,22,5,7,0
12003,Hyderabad-Chennai,2025-12-24,550,900,18,5,1,0
12004,Bangalore-Mumbai,2025-12-24,456,1000,20,8,6,0
12005,Chennai-Kolkata,2025-12-24,579,1100,22,5,12,0
12006,Delhi-Hyderabad,2025-12-24,747,1100,22,7,16,0
12001,Delhi-Mumbai,2025-12-25,549,1000,20,8,11,0
12002,Delhi-Kolkata,2025-12-25,459,900,18,4,17,0
12003,Hyderabad-Chennai,2025-12-25,843,1100,22,2,15,0
12004,Bangalore-Mumbai,2025-12-25,613,1000,20,3,5,0
12005,Chennai-Kolkata,2025-12-25,669,1000,20,8,8,0
12006,Delhi-Hyderabad,2025-12-25,649,1100,22,3,16,0
12001,Delhi-Mumbai,2025-12-26,711,1000,20,5,1,0
12002,Delhi-Kolkata,2025-12-26,869,900,18,8,15,0
12003,Hyderabad-Chennai,2025-12-26,705,900,18,6,5,0
12004,Bangalore-Mumbai,2025-12-26,773,900,18,5,5,0
12005,Chennai-Kolkata,2025-12-26,588,1100,22,8,5,0
12006,Delhi-Hyderabad,2025-12-26,691,900,18,6,6,0
12001,Delhi-Mumbai,2025-12-27,738,900,18,6,4,1
12002,Delhi-Kolkata,2025-12-27,840,900,18,5,15,1
12003,Hyderabad-Chennai,2025-12-27,716,900,18,6,7,1
12004,Bangalore-Mumbai,2025-12-27,872,1000,20,4,15,1
12005,Chennai-Kolkata,2025-12-27,898,1100,22,6,2,1
12006,Delhi-Hyderabad,2025-12-27,1015,900,18,6,12,1
12001,Delhi-Mumbai,2025-12-28,668,900,18,1,9,1
12002,Delhi-Kolkata,2025-12-28,950,1100,22,6,8,1
12003,Hyderabad-Chennai,2025-12-28,986,1000,20,7,10,1
12004,Bangalore-Mumbai,2025-12-28,930,1000,20,1,6,1
12005,Chennai-Kolkata,2025-12-28,1006,900,18,1,10,1
12006,Delhi-Hyderabad,2025-12-28,697,900,18,8,10,1
12001,Delhi-Mumbai,2025-12-29,546,1100,22,4,15,0
12002,Delhi-Kolkata,2025-12-29,711,900,18,2,10,0
12003,Hyderabad-Chennai,2025-12-29,746,1100,22,2,9,0
12004,Bangalore-Mumbai,2025-12-29,476,1000,20,2,8,0
12005,Chennai-Kolkata,2025-12-29,473,1000,20,8,7,0
12006,Delhi-Hyderabad,2025-12-29,692,900,18,6,12,0
12001,Delhi-Mumbai,2025-12-30,768,900,18,6,6,0
12002,Delhi-Kolkata,2025-12-30,568,1100,22,5,6,0
12003,Hyderabad-Chennai,2025-12-30,713,900,18,7,2,0
12004,Bangalore-Mumbai,2025-12-30,452,900,18,6,10,0
12005,Chennai-Kolkata,2025-12-30,744,1000,20,2,13,0
12006,Delhi-Hyderabad,2025-12-30,798,1100,22,4,6,0
12001,Delhi-Mumbai,2025-12-31,697,1100,22,2,8,0
12002,Delhi-Kolkata,2025-12-31,593,1000,20,5,11,0
12003,Hyderabad-Chennai,2025-12-31,491,1100,22,7,13,0
12004,Bangalore-Mumbai,2025-12-31,649,1000,20,4,17,0
12005,Chennai-Kolkata,2025-12-31,758,900,18,1,4,0
12006,Delhi-Hyderabad,2025-12-31,499,900,18,7,2,0
